idSocios;Nombre;Edad;Equipo;EstadoCivil;Estudios
19500;Nicolás;58;River;Casado;Universitario
19501;Fernando;31;Velez;Casado;Secundario
19502;Nicolás;26;Independiente;Casado;Secundario
19503;Matías;68;Rosario Central;Soltero;Secundario
19504;Agustín;36;Independiente;Soltero;Secundario
19505;Agustín;46;Boca;Casado;Secundario
19506;Anibal;34;Huracán;Casado;Terciario
19507;Alejandro;62;Gimnasia LP;Soltero;Universitario
19508;Marcelo;25;Velez;Casado;Universitario
19509;Adrián;46;Estudiantes;Soltero;Universitario
19510;Alejandro;66;Racing;Casado;Terciario
19511;Matías;32;Independiente;Soltero;Terciario
19512;Santiago;48;River;Casado;Secundario
19513;Javier;45;San Lorenzo;Soltero;Terciario
19514;Luis;26;San Lorenzo;Casado;Secundario
19515;Alejandro;34;River;Soltero;Terciario
19516;Luis;59;Rosario Central;Casado;Universitario
19517;Alejandro;55;Boca;Casado;Secundario
19518;Mariano;47;Racing;Soltero;Secundario
19519;Santiago;24;River;Soltero;Terciario
19520;Alejo;61;Newells;Casado;Terciario
19521;Daniel;31;Newells;Soltero;Secundario
19522;Mauro;26;Independiente;Casado;Secundario
19523;Agustín;26;Boca;Casado;Secundario
19524;Adrián;48;Rosario Central;Soltero;Terciario
19525;Luis;40;Rosario Central;Soltero;Secundario
19526;Anibal;67;Estudiantes;Casado;Universitario
19527;Juan;21;Rosario Central;Casado;Universitario
19528;Martín;34;Rosario Central;Soltero;Terciario
19529;Alejo;58;Gimnasia LP;Casado;Terciario
19530;Fernando;26;Huracán;Soltero;Terciario
19531;Yago;63;Racing;Soltero;Terciario
19532;Mauro;64;River;Casado;Universitario
19533;Juan;54;Newells;Soltero;Secundario
19534;Alejandro;22;Gimnasia LP;Soltero;Universitario
19535;Nicolás;45;River;Casado;Terciario
19536;Alejandro;57;Rosario Central;Casado;Terciario
19537;Alejo;29;Estudiantes;Casado;Universitario
19538;Matías;29;Racing;Soltero;Secundario
19539;Adrián;27;River;Casado;Universitario
19540;Juan;25;Huracán;Casado;Universitario
19541;Mariano;22;San Lorenzo;Soltero;Secundario
19542;Santiago;25;Newells;Soltero;Terciario
19543;Daniel;49;Racing;Soltero;Universitario
19544;Juan;46;River;Soltero;Secundario
19545;Fernando;28;Gimnasia LP;Soltero;Secundario
19546;Martín;27;Racing;Casado;Terciario
19547;Enrique;46;San Lorenzo;Soltero;Universitario
19548;Federico;18;Estudiantes;Soltero;Universitario
19549;Anibal;33;River;Soltero;Secundario
19550;Adrián;40;Newells;Casado;Terciario
19551;Mariano;18;Velez;Soltero;Universitario
19552;Federico;50;Racing;Casado;Universitario
19553;Federico;40;Independiente;Soltero;Terciario
19554;Juan;48;San Lorenzo;Casado;Terciario
19555;Matías;34;San Lorenzo;Soltero;Secundario
19556;Agustín;69;Estudiantes;Soltero;Secundario
19557;Nicolás;60;Newells;Casado;Universitario
19558;Mariano;38;Boca;Soltero;Universitario
19559;Mauro;36;Gimnasia LP;Casado;Terciario
19560;Santiago;25;Independiente;Casado;Secundario
19561;Federico;69;Estudiantes;Casado;Secundario
19562;Nicolás;57;River;Casado;Terciario
19563;Matías;68;Estudiantes;Soltero;Terciario
19564;Fernando;31;Estudiantes;Soltero;Secundario
19565;Juan;48;Estudiantes;Soltero;Universitario
19566;Santiago;52;Boca;Casado;Universitario
19567;Mauro;57;Independiente;Casado;Terciario
19568;Anibal;50;Huracán;Soltero;Terciario
19569;Alejandro;28;Rosario Central;Casado;Terciario
19570;Juan;27;Independiente;Casado;Universitario
19571;Luis;56;Estudiantes;Casado;Universitario
19572;Luis;39;Boca;Casado;Secundario
19573;Mariano;24;Gimnasia LP;Soltero;Universitario
19574;Mariano;23;Estudiantes;Soltero;Terciario
19575;Matías;70;Huracán;Casado;Secundario
19576;Daniel;59;River;Casado;Universitario
19577;Agustín;40;Rosario Central;Casado;Universitario
19578;Mauro;58;Independiente;Soltero;Universitario
19579;Nicolás;42;Racing;Casado;Terciario
19580;Fernando;47;Estudiantes;Casado;Terciario
19581;Matías;32;Newells;Soltero;Terciario
19582;Federico;23;Gimnasia LP;Soltero;Terciario
19583;Enrique;37;San Lorenzo;Casado;Secundario
19584;Mauro;61;River;Casado;Terciario
19585;Martín;56;Boca;Soltero;Secundario
19586;Martín;34;Newells;Soltero;Universitario
19587;Mariano;19;Boca;Casado;Secundario
19588;Yago;68;Estudiantes;Soltero;Secundario
19589;Matías;52;Boca;Casado;Terciario
19590;Marcelo;61;Huracán;Soltero;Secundario
19591;Enrique;52;Estudiantes;Casado;Universitario
19592;Mauro;49;Estudiantes;Soltero;Terciario
19593;Adrián;48;Newells;Casado;Universitario
19594;Fernando;70;Racing;Casado;Terciario
19595;Luis;42;Huracán;Casado;Universitario
19596;Fernando;49;Rosario Central;Casado;Universitario
19597;Mauro;18;Huracán;Soltero;Secundario
19598;Santiago;30;Rosario Central;Casado;Secundario
19599;Marcelo;33;Racing;Casado;Universitario
19600;Mariano;36;Rosario Central;Soltero;Secundario
19601;Santiago;60;Boca;Soltero;Terciario
19602;Anibal;69;Racing;Soltero;Terciario
19603;Marcelo;20;Huracán;Casado;Secundario
19604;Luis;32;Independiente;Soltero;Universitario
19605;Yago;24;Rosario Central;Casado;Universitario
19606;Matías;28;Rosario Central;Casado;Secundario
19607;Mariano;26;Rosario Central;Soltero;Terciario
19608;Santiago;26;Newells;Casado;Universitario
19609;Alejo;58;Newells;Soltero;Secundario
19610;Anibal;61;Independiente;Soltero;Secundario
19611;Nicolás;22;Huracán;Casado;Terciario
19612;Federico;41;Rosario Central;Soltero;Universitario
19613;Alejandro;58;Gimnasia LP;Casado;Terciario
19614;Enrique;60;Gimnasia LP;Soltero;Terciario
19615;Yago;29;Huracán;Soltero;Universitario
19616;Agustín;40;Estudiantes;Casado;Universitario
19617;Yago;45;Velez;Casado;Universitario
19618;Javier;37;Estudiantes;Soltero;Terciario
19619;Alejo;34;Racing;Casado;Terciario
19620;Anibal;69;Independiente;Soltero;Universitario
19621;Matías;32;Newells;Casado;Secundario
19622;Luis;58;Huracán;Casado;Secundario
19623;Santiago;24;Newells;Soltero;Terciario
19624;Yago;49;Estudiantes;Casado;Universitario
19625;Agustín;32;Independiente;Casado;Secundario
19626;Yago;43;Velez;Casado;Terciario
19627;Juan;31;San Lorenzo;Soltero;Universitario
19628;Agustín;22;Huracán;Soltero;Secundario
19629;Alejandro;21;Gimnasia LP;Soltero;Secundario
19630;Federico;18;Gimnasia LP;Soltero;Secundario
19631;Agustín;25;San Lorenzo;Casado;Secundario
19632;Nicolás;48;Rosario Central;Soltero;Universitario
19633;Adrián;23;Velez;Casado;Secundario
19634;Daniel;39;River;Soltero;Terciario
19635;Martín;46;Boca;Soltero;Universitario
19636;Fernando;61;San Lorenzo;Casado;Terciario
19637;Matías;70;Huracán;Casado;Secundario
19638;Yago;25;Velez;Soltero;Terciario
19639;Daniel;42;San Lorenzo;Soltero;Universitario
19640;Nicolás;21;Boca;Casado;Universitario
19641;Enrique;60;Rosario Central;Casado;Universitario
19642;Fernando;24;Rosario Central;Casado;Universitario
19643;Luis;45;Estudiantes;Soltero;Terciario
19644;Agustín;28;Boca;Casado;Secundario
19645;Anibal;62;Racing;Casado;Universitario
19646;Juan;41;Huracán;Casado;Universitario
19647;Matías;57;Newells;Soltero;Secundario
19648;Federico;48;River;Casado;Universitario
19649;Yago;51;Estudiantes;Casado;Universitario
19650;Anibal;41;Independiente;Soltero;Terciario
19651;Agustín;41;Boca;Casado;Secundario
19652;Marcelo;26;Independiente;Soltero;Terciario
19653;Fernando;27;Boca;Soltero;Terciario
19654;Santiago;19;Velez;Soltero;Terciario
19655;Nicolás;49;Gimnasia LP;Soltero;Secundario
19656;Daniel;18;Gimnasia LP;Soltero;Terciario
19657;Juan;70;Boca;Casado;Terciario
19658;Yago;65;Rosario Central;Soltero;Terciario
19659;Yago;51;Boca;Casado;Universitario
19660;Juan;25;Newells;Soltero;Terciario
19661;Javier;36;San Lorenzo;Soltero;Universitario
19662;Marcelo;64;Estudiantes;Casado;Universitario
19663;Alejo;23;Huracán;Soltero;Terciario
19664;Alejo;19;Newells;Casado;Terciario
19665;Alejandro;18;San Lorenzo;Soltero;Universitario
19666;Anibal;64;Huracán;Soltero;Terciario
19667;Mauro;29;Estudiantes;Casado;Secundario
19668;Alejo;54;Huracán;Soltero;Universitario
19669;Mariano;58;Estudiantes;Casado;Universitario
19670;Adrián;50;Rosario Central;Casado;Terciario
19671;Yago;37;Newells;Casado;Secundario
19672;Juan;45;Racing;Soltero;Universitario
19673;Agustín;21;Huracán;Casado;Universitario
19674;Alejandro;65;Independiente;Soltero;Universitario
19675;Alejandro;24;Boca;Soltero;Secundario
19676;Agustín;66;Independiente;Soltero;Universitario
19677;Mauro;43;Racing;Casado;Secundario
19678;Santiago;26;Gimnasia LP;Soltero;Secundario
19679;Yago;46;Newells;Casado;Secundario
19680;Juan;35;Velez;Casado;Terciario
19681;Enrique;53;Boca;Soltero;Universitario
19682;Luis;43;Boca;Soltero;Universitario
19683;Alejo;37;Huracán;Casado;Terciario
19684;Anibal;61;Gimnasia LP;Soltero;Terciario
19685;Juan;70;Racing;Casado;Terciario
19686;Alejandro;48;San Lorenzo;Soltero;Universitario
19687;Yago;52;River;Soltero;Secundario
19688;Marcelo;36;Estudiantes;Soltero;Terciario
19689;Adrián;59;Newells;Casado;Secundario
19690;Luis;60;Newells;Casado;Universitario
19691;Nicolás;60;Rosario Central;Soltero;Terciario
19692;Enrique;28;Estudiantes;Soltero;Universitario
19693;Daniel;59;River;Soltero;Universitario
19694;Anibal;50;Huracán;Soltero;Terciario
19695;Marcelo;26;Estudiantes;Soltero;Terciario
19696;Nicolás;57;River;Soltero;Universitario
19697;Nicolás;47;Rosario Central;Soltero;Universitario
19698;Alejandro;36;Boca;Soltero;Terciario
19699;Daniel;61;Boca;Casado;Terciario
19700;Luis;46;River;Casado;Universitario
19701;Anibal;37;Independiente;Casado;Terciario
19702;Daniel;22;Velez;Soltero;Terciario
19703;Mariano;28;River;Casado;Terciario
19704;Yago;47;Rosario Central;Soltero;Universitario
19705;Santiago;21;Newells;Casado;Universitario
19706;Mauro;36;San Lorenzo;Casado;Secundario
19707;Alejandro;56;Velez;Soltero;Secundario
19708;Alejo;65;River;Casado;Universitario
19709;Agustín;61;Boca;Soltero;Universitario
19710;Daniel;65;Rosario Central;Soltero;Secundario
19711;Matías;50;Boca;Soltero;Universitario
19712;Santiago;51;Huracán;Casado;Universitario
19713;Juan;32;Racing;Soltero;Universitario
19714;Alejandro;28;Racing;Soltero;Terciario
19715;Anibal;56;Rosario Central;Soltero;Secundario
19716;Adrián;69;Newells;Soltero;Universitario
19717;Agustín;29;Boca;Soltero;Terciario
19718;Nicolás;49;Rosario Central;Casado;Terciario
19719;Santiago;38;River;Soltero;Universitario
19720;Federico;46;Newells;Casado;Universitario
19721;Juan;32;San Lorenzo;Casado;Terciario
19722;Enrique;60;Racing;Soltero;Secundario
19723;Nicolás;29;Newells;Casado;Universitario
19724;Mauro;50;Independiente;Soltero;Secundario
19725;Juan;56;Velez;Soltero;Secundario
19726;Santiago;56;River;Soltero;Universitario
19727;Alejo;27;Racing;Casado;Secundario
19728;Fernando;40;Boca;Soltero;Secundario
19729;Alejo;67;Gimnasia LP;Casado;Universitario
19730;Matías;45;River;Soltero;Universitario
19731;Daniel;48;San Lorenzo;Casado;Terciario
19732;Matías;32;Huracán;Casado;Secundario
19733;Daniel;47;Velez;Soltero;Universitario
19734;Luis;52;Independiente;Casado;Secundario
19735;Agustín;24;Boca;Soltero;Universitario
19736;Adrián;30;Racing;Casado;Universitario
19737;Matías;24;River;Casado;Secundario
19738;Yago;54;Rosario Central;Soltero;Universitario
19739;Daniel;52;Newells;Soltero;Secundario
19740;Javier;61;Independiente;Soltero;Secundario
19741;Agustín;34;River;Casado;Terciario
19742;Mariano;45;San Lorenzo;Casado;Secundario
19743;Yago;27;Estudiantes;Casado;Universitario
19744;Mauro;36;Independiente;Soltero;Secundario
19745;Mauro;54;Newells;Soltero;Secundario
19746;Yago;69;Huracán;Casado;Secundario
19747;Matías;40;River;Casado;Universitario
19748;Adrián;66;Racing;Soltero;Secundario
19749;Adrián;18;Velez;Casado;Secundario
19750;Mauro;30;Estudiantes;Soltero;Terciario
19751;Alejandro;69;Boca;Soltero;Terciario
19752;Anibal;21;Gimnasia LP;Casado;Universitario
19753;Anibal;60;Independiente;Casado;Universitario
19754;Alejandro;45;Gimnasia LP;Soltero;Terciario
19755;Agustín;61;Boca;Soltero;Terciario
19756;Nicolás;37;Boca;Casado;Secundario
19757;Luis;53;Rosario Central;Casado;Secundario
19758;Luis;53;Gimnasia LP;Soltero;Terciario
19759;Martín;58;Racing;Soltero;Terciario
19760;Agustín;69;Estudiantes;Soltero;Universitario
19761;Alejandro;29;Huracán;Soltero;Terciario
19762;Agustín;52;Rosario Central;Casado;Universitario
19763;Fernando;68;San Lorenzo;Soltero;Terciario
19764;Alejandro;53;Huracán;Soltero;Universitario
19765;Agustín;61;Gimnasia LP;Casado;Secundario
19766;Nicolás;69;Independiente;Soltero;Universitario
19767;Mauro;68;Velez;Casado;Secundario
19768;Anibal;36;San Lorenzo;Casado;Terciario
19769;Nicolás;62;Boca;Soltero;Terciario
19770;Juan;37;Gimnasia LP;Casado;Universitario
19771;Daniel;20;River;Soltero;Universitario
19772;Daniel;43;Boca;Soltero;Universitario
19773;Mariano;54;Velez;Casado;Terciario
19774;Mauro;68;Estudiantes;Casado;Universitario
19775;Mariano;61;Velez;Soltero;Terciario
19776;Martín;68;Newells;Soltero;Secundario
19777;Agustín;24;Huracán;Soltero;Terciario
19778;Fernando;18;Newells;Casado;Universitario
19779;Nicolás;66;River;Soltero;Secundario
19780;Yago;54;Independiente;Soltero;Secundario
19781;Javier;20;Independiente;Casado;Terciario
19782;Daniel;57;Newells;Casado;Universitario
19783;Nicolás;55;Gimnasia LP;Soltero;Universitario
19784;Agustín;61;Newells;Soltero;Terciario
19785;Agustín;21;Independiente;Soltero;Universitario
19786;Adrián;57;Newells;Casado;Universitario
19787;Javier;67;Boca;Soltero;Universitario
19788;Daniel;59;Independiente;Casado;Secundario
19789;Martín;31;Independiente;Soltero;Universitario
19790;Adrián;47;Gimnasia LP;Soltero;Universitario
19791;Matías;39;Newells;Casado;Terciario
19792;Marcelo;66;Rosario Central;Soltero;Secundario
19793;Adrián;52;Independiente;Casado;Terciario
19794;Alejandro;68;Newells;Soltero;Secundario
19795;Nicolás;55;River;Soltero;Terciario
19796;Martín;39;Rosario Central;Casado;Secundario
19797;Alejo;52;Velez;Casado;Universitario
19798;Daniel;42;Huracán;Soltero;Terciario
19799;Juan;18;Gimnasia LP;Casado;Terciario
19800;Martín;48;Boca;Casado;Terciario
19801;Alejo;38;Newells;Soltero;Secundario
19802;Yago;28;Newells;Soltero;Terciario
19803;Federico;32;San Lorenzo;Soltero;Terciario
19804;Martín;42;Boca;Soltero;Terciario
19805;Mariano;58;Newells;Soltero;Terciario
19806;Luis;32;River;Soltero;Universitario
19807;Juan;38;San Lorenzo;Casado;Secundario
19808;Alejandro;39;Estudiantes;Casado;Secundario
19809;Mauro;25;Velez;Casado;Universitario
19810;Alejandro;33;Racing;Soltero;Universitario
19811;Fernando;39;Gimnasia LP;Casado;Terciario
19812;Adrián;27;Rosario Central;Casado;Secundario
19813;Daniel;44;Boca;Casado;Secundario
19814;Enrique;57;Estudiantes;Soltero;Terciario
19815;Alejo;40;Independiente;Soltero;Secundario
19816;Mariano;56;Rosario Central;Casado;Secundario
19817;Enrique;59;Velez;Soltero;Terciario
19818;Marcelo;51;Velez;Soltero;Terciario
19819;Federico;49;River;Casado;Terciario
19820;Santiago;35;San Lorenzo;Casado;Universitario
19821;Mariano;60;Racing;Casado;Terciario
19822;Nicolás;25;Independiente;Casado;Universitario
19823;Yago;26;Estudiantes;Casado;Universitario
19824;Nicolás;66;Racing;Soltero;Secundario
19825;Mariano;55;River;Casado;Terciario
19826;Adrián;41;Estudiantes;Casado;Terciario
19827;Nicolás;61;Rosario Central;Soltero;Secundario
19828;Martín;68;Boca;Soltero;Terciario
19829;Javier;48;Velez;Casado;Secundario
19830;Daniel;47;Estudiantes;Soltero;Universitario
19831;Alejandro;43;Independiente;Soltero;Terciario
19832;Alejandro;45;Racing;Soltero;Secundario
19833;Agustín;45;Gimnasia LP;Soltero;Terciario
19834;Martín;33;Velez;Casado;Secundario
19835;Luis;33;San Lorenzo;Casado;Universitario
19836;Mauro;48;Gimnasia LP;Soltero;Secundario
19837;Marcelo;30;Independiente;Casado;Terciario
19838;Mauro;67;Independiente;Soltero;Terciario
19839;Anibal;20;Velez;Casado;Terciario
19840;Alejandro;55;Racing;Soltero;Secundario
19841;Marcelo;21;Rosario Central;Soltero;Secundario
19842;Adrián;37;San Lorenzo;Soltero;Secundario
19843;Fernando;41;Boca;Soltero;Terciario
19844;Matías;32;Rosario Central;Casado;Terciario
19845;Alejandro;26;River;Soltero;Terciario
19846;Adrián;64;Estudiantes;Soltero;Terciario
19847;Fernando;25;Velez;Soltero;Secundario
19848;Fernando;20;Gimnasia LP;Soltero;Universitario
19849;Anibal;62;Huracán;Casado;Secundario
19850;Daniel;56;Independiente;Soltero;Terciario
19851;Adrián;57;Newells;Soltero;Universitario
19852;Javier;19;Huracán;Casado;Secundario
19853;Matías;43;Huracán;Casado;Universitario
19854;Federico;66;Boca;Soltero;Secundario
19855;Santiago;61;Boca;Soltero;Universitario
19856;Juan;20;Estudiantes;Casado;Secundario
19857;Matías;38;San Lorenzo;Soltero;Universitario
19858;Mauro;26;Newells;Soltero;Universitario
19859;Marcelo;67;Newells;Soltero;Secundario
19860;Fernando;35;Gimnasia LP;Soltero;Terciario
19861;Alejandro;18;Independiente;Soltero;Secundario
19862;Agustín;46;Boca;Soltero;Terciario
19863;Marcelo;25;Rosario Central;Casado;Universitario
19864;Adrián;53;Estudiantes;Casado;Terciario
19865;Agustín;24;Rosario Central;Soltero;Universitario
19866;Agustín;19;Rosario Central;Casado;Terciario
19867;Alejandro;34;Racing;Casado;Secundario
19868;Mariano;32;Huracán;Soltero;Secundario
19869;Agustín;23;Racing;Casado;Terciario
19870;Mauro;19;Velez;Soltero;Universitario
19871;Adrián;27;Newells;Casado;Secundario
19872;Adrián;34;Newells;Casado;Terciario
19873;Federico;57;Boca;Casado;Terciario
19874;Alejo;44;Rosario Central;Soltero;Terciario
19875;Santiago;40;Velez;Casado;Terciario
19876;Javier;37;Gimnasia LP;Casado;Terciario
19877;Santiago;28;Velez;Soltero;Terciario
19878;Mariano;45;Velez;Soltero;Universitario
19879;Martín;19;Gimnasia LP;Casado;Secundario
19880;Daniel;66;Estudiantes;Casado;Terciario
19881;Luis;41;Estudiantes;Casado;Terciario
19882;Enrique;70;Estudiantes;Soltero;Secundario
19883;Alejo;60;Racing;Casado;Universitario
19884;Anibal;30;Gimnasia LP;Casado;Terciario
19885;Mauro;22;Racing;Casado;Terciario
19886;Luis;23;Independiente;Casado;Universitario
19887;Luis;41;Independiente;Casado;Secundario
19888;Adrián;19;Estudiantes;Soltero;Secundario
19889;Marcelo;42;Gimnasia LP;Soltero;Secundario
19890;Alejandro;30;Racing;Soltero;Terciario
19891;Luis;65;Boca;Soltero;Secundario
19892;Matías;24;San Lorenzo;Casado;Secundario
19893;Daniel;33;Estudiantes;Soltero;Universitario
19894;Enrique;28;Huracán;Soltero;Terciario
19895;Nicolás;23;Huracán;Soltero;Terciario
19896;Federico;19;Estudiantes;Soltero;Terciario
19897;Anibal;26;Velez;Casado;Universitario
19898;Santiago;55;Racing;Casado;Terciario
19899;Nicolás;66;Estudiantes;Casado;Terciario
19900;Marcelo;18;San Lorenzo;Casado;Secundario
19901;Alejandro;22;Boca;Soltero;Universitario
19902;Matías;53;Independiente;Soltero;Secundario
19903;Yago;45;Velez;Casado;Universitario
19904;Mauro;26;Rosario Central;Casado;Universitario
19905;Federico;65;Estudiantes;Soltero;Terciario
19906;Fernando;35;Estudiantes;Casado;Universitario
19907;Marcelo;29;Newells;Casado;Universitario
19908;Fernando;41;Racing;Soltero;Secundario
19909;Santiago;45;Independiente;Soltero;Universitario
19910;Luis;31;Racing;Casado;Terciario
19911;Adrián;31;Rosario Central;Soltero;Terciario
19912;Enrique;59;Rosario Central;Soltero;Terciario
19913;Alejo;56;Newells;Casado;Universitario
19914;Alejandro;46;Rosario Central;Casado;Universitario
19915;Adrián;37;San Lorenzo;Soltero;Terciario
19916;Matías;35;Racing;Casado;Terciario
19917;Alejandro;61;San Lorenzo;Casado;Secundario
19918;Matías;30;Velez;Casado;Secundario
19919;Matías;59;Velez;Soltero;Universitario
19920;Anibal;22;Gimnasia LP;Soltero;Terciario
19921;Marcelo;54;San Lorenzo;Soltero;Secundario
19922;Mariano;26;Rosario Central;Soltero;Terciario
19923;Juan;26;Velez;Casado;Terciario
19924;Mauro;45;Estudiantes;Soltero;Universitario
